Number,Meaning,DrawDate,DrawID,PrizeType,PrizeDesc,PrizeDescZh
7420,Medical Center,20/07/2005,087/05,C,CONSOLATION PRIZE,安慰奖
7420,Medical Center,22/05/1999,061/99,1,1ST PRIZE,首奖
7420,Medical Center,23/07/2017,857/17,C,CONSOLATION PRIZE,安慰奖
7420,Medical Center,23/09/1995,114/95,C,CONSOLATION PRIZE,安慰奖
7420,Medical Center,25/11/1993,141/93,S,SPECIAL PRIZE,特别奖
7420,Medical Center,25/11/2009,487/09,S,SPECIAL PRIZE,特别奖
7420,Medical Center,28/02/2024,004/24,C,CONSOLATION PRIZE,安慰奖
7420,Medical Center,29/11/2011,841/11,C,CONSOLATION PRIZE,安慰奖
7420,Medical Center,30/05/2026,374/26,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,03/01/1987,002/87,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,04/08/2002,093/02,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,04/12/1994,146/94,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,06/06/1988,068/88,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,06/07/1986,081/86,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,07/12/2002,146/02,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,08/02/1986,017/86,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,09/02/1997,018/97,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,09/10/1993,121/93,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,13/09/2025,257/25,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,14/03/2001,031/01,2,2ND PRIZE,二奖
7421,Medical Certificate,14/09/2002,110/02,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,14/09/2008,280/08,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,22/06/2024,055/24,3,3RD PRIZE,三奖
7421,Medical Certificate,23/01/2011,691/11,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,23/10/2007,136/07,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,24/03/1994,036/94,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,26/03/2017,800/17,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,28/05/2024,044/24,C,CONSOLATION PRIZE,安慰奖
7421,Medical Certificate,28/11/2009,488/09,S,SPECIAL PRIZE,特别奖
7421,Medical Certificate,29/11/1990,143/90,1,1ST PRIZE,首奖
7421,Medical Certificate,31/10/2009,474/09,C,CONSOLATION PRIZE,安慰奖
7422,Mee Bandung,04/12/2021,619/21,C,CONSOLATION PRIZE,安慰奖
7422,Mee Bandung,05/12/1985,097/85,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,06/05/1993,054/93,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,08/11/1997,134/97,2,2ND PRIZE,二奖
7422,Mee Bandung,09/03/1991,029/91,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,14/06/2003,071/03,C,CONSOLATION PRIZE,安慰奖
7422,Mee Bandung,20/07/1997,087/97,C,CONSOLATION PRIZE,安慰奖
7422,Mee Bandung,22/02/2015,421/15,C,CONSOLATION PRIZE,安慰奖
7422,Mee Bandung,26/12/2012,035/12,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,27/05/2026,373/26,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,28/06/1993,077/93,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,29/05/2007,068/07,S,SPECIAL PRIZE,特别奖
7422,Mee Bandung,31/01/1990,901/90,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,02/12/2023,962/23,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,03/11/2010,654/10,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,07/03/2007,031/07,C,CONSOLATION PRIZE,安慰奖
7423,Fried Noodle,07/11/2010,656/10,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,08/07/1995,081/95,C,CONSOLATION PRIZE,安慰奖
7423,Fried Noodle,10/01/1987,005/87,C,CONSOLATION PRIZE,安慰奖
7423,Fried Noodle,10/08/2003,096/03,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,10/10/1999,122/99,3,3RD PRIZE,三奖
7423,Fried Noodle,11/07/2001,082/01,C,CONSOLATION PRIZE,安慰奖
7423,Fried Noodle,12/11/2014,370/14,C,CONSOLATION PRIZE,安慰奖
7423,Fried Noodle,18/01/2009,337/09,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,19/09/2012,986/12,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,21/07/1988,087/88,S,SPECIAL PRIZE,特别奖
7423,Fried Noodle,31/12/2013,215/13,S,SPECIAL PRIZE,特别奖
7424,Mee Hailam,02/10/2019,248/19,C,CONSOLATION PRIZE,安慰奖
7424,Mee Hailam,03/04/2002,040/02,S,SPECIAL PRIZE,特别奖
7424,Mee Hailam,13/10/1990,123/90,S,SPECIAL PRIZE,特别奖
7424,Mee Hailam,13/11/1994,137/94,C,CONSOLATION PRIZE,安慰奖
7424,Mee Hailam,16/11/2016,734/16,S,SPECIAL PRIZE,特别奖
7424,Mee Hailam,17/08/2011,791/11,S,SPECIAL PRIZE,特别奖
7424,Mee Hailam,18/05/1985,011/85,C,CONSOLATION PRIZE,安慰奖
7424,Mee Hailam,18/07/2026,395/26,C,CONSOLATION PRIZE,安慰奖
7424,Mee Hailam,20/11/2021,612/21,C,CONSOLATION PRIZE,安慰奖
7424,Mee Hailam,23/06/2024,056/24,S,SPECIAL PRIZE,特别奖
7424,Mee Hailam,24/03/2001,035/01,1,1ST PRIZE,首奖
7424,Mee Hailam,28/04/1985,003/85,3,3RD PRIZE,三奖
7425,Curry Noodle,01/03/2023,839/23,2,2ND PRIZE,二奖
7425,Curry Noodle,02/04/1997,040/97,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,03/07/1996,079/96,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,03/12/1992,145/92,2,2ND PRIZE,二奖
7425,Curry Noodle,06/08/1994,094/94,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,09/05/1988,056/88,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,11/03/1993,030/93,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,11/05/2004,904/04,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,12/08/1995,096/95,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,13/02/2016,596/16,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,13/04/1997,045/97,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,16/12/2012,030/12,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,18/12/1999,151/99,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,20/01/1992,009/92,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,21/05/2006,061/06,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,22/01/1995,010/95,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,24/02/1990,024/90,S,SPECIAL PRIZE,特别奖
7425,Curry Noodle,28/12/2011,856/11,C,CONSOLATION PRIZE,安慰奖
7425,Curry Noodle,29/06/2003,078/03,C,CONSOLATION PRIZE,安慰奖
7426,Needle,02/03/2014,247/14,3,3RD PRIZE,三奖
7426,Needle,02/10/2013,172/13,S,SPECIAL PRIZE,特别奖
7426,Needle,03/10/2010,638/10,S,SPECIAL PRIZE,特别奖
7426,Needle,05/12/1991,145/91,3,3RD PRIZE,三奖
7426,Needle,14/03/2007,034/07,S,SPECIAL PRIZE,特别奖
7426,Needle,16/02/2003,021/03,S,SPECIAL PRIZE,特别奖
7426,Needle,18/12/2010,674/10,2,2ND PRIZE,二奖
7426,Needle,24/08/1992,102/92,2,2ND PRIZE,二奖
7426,Needle,25/04/1987,050/87,C,CONSOLATION PRIZE,安慰奖
7426,Needle,26/06/2010,590/10,C,CONSOLATION PRIZE,安慰奖
7426,Needle,30/10/2013,185/13,S,SPECIAL PRIZE,特别奖
7426,Needle,31/10/2018,091/18,S,SPECIAL PRIZE,特别奖
7427,Dreamed of Meeting Ancient Man,07/03/2001,028/01,3,3RD PRIZE,三奖
7427,Dreamed of Meeting Ancient Man,09/01/1999,004/99,C,CONSOLATION PRIZE,安慰奖
7427,Dreamed of Meeting Ancient Man,10/01/1996,004/96,S,SPECIAL PRIZE,特别奖
7427,Dreamed of Meeting Ancient Man,15/06/2024,052/24,C,CONSOLATION PRIZE,安慰奖
7427,Dreamed of Meeting Ancient Man,16/02/2000,021/00,S,SPECIAL PRIZE,特别奖
7427,Dreamed of Meeting Ancient Man,16/05/2007,062/07,C,CONSOLATION PRIZE,安慰奖
7427,Dreamed of Meeting Ancient Man,21/02/2009,353/09,S,SPECIAL PRIZE,特别奖
7427,Dreamed of Meeting Ancient Man,26/02/2023,838/23,S,SPECIAL PRIZE,特别奖
7427,Dreamed of Meeting Ancient Man,28/11/2012,021/12,S,SPECIAL PRIZE,特别奖
7427,Dreamed of Meeting Ancient Man,31/05/2009,399/09,3,3RD PRIZE,三奖
7428,Meeting Room,01/07/2012,947/12,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,02/06/2024,047/24,S,SPECIAL PRIZE,特别奖
7428,Meeting Room,04/02/1995,015/95,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,09/03/1996,029/96,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,11/01/2012,862/12,S,SPECIAL PRIZE,特别奖
7428,Meeting Room,11/01/2015,400/15,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,11/05/1999,903/99,S,SPECIAL PRIZE,特别奖
7428,Meeting Room,11/05/2014,282/14,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,14/12/2003,150/03,S,SPECIAL PRIZE,特别奖
7428,Meeting Room,16/07/2000,086/00,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,19/06/2005,074/05,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,22/11/2009,486/09,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,27/06/1987,077/87,S,SPECIAL PRIZE,特别奖
7428,Meeting Room,27/12/2022,809/22,C,CONSOLATION PRIZE,安慰奖
7428,Meeting Room,28/04/2024,031/24,3,3RD PRIZE,三奖
7429,Dreamed Of Meeting Chinese Emperor,01/05/1986,052/86,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,01/10/1994,118/94,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,01/12/2002,144/02,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,02/10/2011,813/11,C,CONSOLATION PRIZE,安慰奖
7429,Dreamed Of Meeting Chinese Emperor,04/03/2000,028/00,C,CONSOLATION PRIZE,安慰奖
7429,Dreamed Of Meeting Chinese Emperor,05/12/1991,145/91,1,1ST PRIZE,首奖
7429,Dreamed Of Meeting Chinese Emperor,08/05/2002,055/02,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,12/02/1987,019/87,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,12/12/2010,672/10,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,20/03/2012,897/12,C,CONSOLATION PRIZE,安慰奖
7429,Dreamed Of Meeting Chinese Emperor,23/03/1996,035/96,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,23/08/1995,101/95,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,23/11/1991,140/91,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,25/03/2026,345/26,C,CONSOLATION PRIZE,安慰奖
7429,Dreamed Of Meeting Chinese Emperor,25/05/1986,063/86,C,CONSOLATION PRIZE,安慰奖
7429,Dreamed Of Meeting Chinese Emperor,25/11/2023,959/23,S,SPECIAL PRIZE,特别奖
7429,Dreamed Of Meeting Chinese Emperor,26/03/2014,259/14,2,2ND PRIZE,二奖
7429,Dreamed Of Meeting Chinese Emperor,27/10/1996,129/96,C,CONSOLATION PRIZE,安慰奖
7429,Dreamed Of Meeting Chinese Emperor,30/11/1991,143/91,1,1ST PRIZE,首奖
7430,Megaphone,01/01/2005,001/05,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,04/09/2005,107/05,S,SPECIAL PRIZE,特别奖
7430,Megaphone,04/12/2016,743/16,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,05/07/2017,849/17,S,SPECIAL PRIZE,特别奖
7430,Megaphone,09/04/2008,212/08,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,09/12/2015,562/15,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,12/12/2020,446/20,S,SPECIAL PRIZE,特别奖
7430,Megaphone,13/02/1999,019/99,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,19/07/2026,396/26,S,SPECIAL PRIZE,特别奖
7430,Megaphone,20/06/1994,074/94,S,SPECIAL PRIZE,特别奖
7430,Megaphone,21/06/2023,889/23,S,SPECIAL PRIZE,特别奖
7430,Megaphone,24/12/2000,155/00,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,27/09/2009,457/09,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,27/10/2002,129/02,S,SPECIAL PRIZE,特别奖
7430,Megaphone,28/02/2026,334/26,C,CONSOLATION PRIZE,安慰奖
7430,Megaphone,29/11/1990,143/90,S,SPECIAL PRIZE,特别奖
7430,Megaphone,30/05/2009,398/09,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,04/10/1990,119/90,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,07/01/2026,309/26,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,09/07/2006,082/06,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,10/04/1996,043/96,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,10/08/2013,145/13,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,11/05/2019,181/19,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,15/08/1991,097/91,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,16/05/2010,572/10,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,16/05/2026,368/26,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,17/07/1989,085/89,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,18/12/1989,151/89,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,19/09/2001,112/01,S,SPECIAL PRIZE,特别奖
7431,Sleeping In Nude,21/06/2015,480/15,C,CONSOLATION PRIZE,安慰奖
7431,Sleeping In Nude,31/07/1999,091/99,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,01/02/2023,827/23,3,3RD PRIZE,三奖
7432,Members Of Parliament,02/04/2023,854/23,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,02/12/2020,442/20,3,3RD PRIZE,三奖
7432,Members Of Parliament,06/02/2021,472/21,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,06/07/1992,081/92,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,08/08/2004,095/04,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,09/04/2006,043/06,2,2ND PRIZE,二奖
7432,Members Of Parliament,13/06/1985,022/85,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,13/08/1992,097/92,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,14/05/2023,872/23,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,18/01/2017,766/17,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,18/11/2001,138/01,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,20/06/1985,025/85,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,21/10/1995,126/95,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,27/02/2005,026/05,S,SPECIAL PRIZE,特别奖
7432,Members Of Parliament,27/11/2010,664/10,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,28/07/1996,090/96,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,30/04/1988,052/88,C,CONSOLATION PRIZE,安慰奖
7432,Members Of Parliament,31/08/2025,252/25,C,CONSOLATION PRIZE,安慰奖
7433,Memento,02/02/2000,015/00,1,1ST PRIZE,首奖
7433,Memento,04/02/1991,015/91,C,CONSOLATION PRIZE,安慰奖
7433,Memento,07/02/1988,017/88,2,2ND PRIZE,二奖
7433,Memento,07/07/2012,950/12,S,SPECIAL PRIZE,特别奖
7433,Memento,10/10/2007,130/07,C,CONSOLATION PRIZE,安慰奖
7433,Memento,11/12/1986,148/86,S,SPECIAL PRIZE,特别奖
7433,Memento,12/04/2016,627/16,S,SPECIAL PRIZE,特别奖
7433,Memento,13/03/1996,031/96,S,SPECIAL PRIZE,特别奖
7433,Memento,17/12/2023,969/23,S,SPECIAL PRIZE,特别奖
7433,Memento,18/02/1996,021/96,S,SPECIAL PRIZE,特别奖
7433,Memento,24/05/2025,207/25,S,SPECIAL PRIZE,特别奖
7433,Memento,28/07/2024,072/24,3,3RD PRIZE,三奖
7433,Memento,30/04/2014,276/14,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,03/03/2013,069/13,C,CONSOLATION PRIZE,安慰奖
7434,Memo Pad,05/05/2010,567/10,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,08/08/2004,095/04,C,CONSOLATION PRIZE,安慰奖
7434,Memo Pad,09/08/2003,095/03,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,10/09/2014,339/14,C,CONSOLATION PRIZE,安慰奖
7434,Memo Pad,11/12/1999,148/99,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,11/12/2010,671/10,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,12/11/1987,136/87,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,16/01/2013,045/13,1,1ST PRIZE,首奖
7434,Memo Pad,17/01/1999,008/99,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,17/08/2005,099/05,C,CONSOLATION PRIZE,安慰奖
7434,Memo Pad,18/05/1989,059/89,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,22/06/2024,055/24,S,SPECIAL PRIZE,特别奖
7434,Memo Pad,29/04/2017,817/17,2,2ND PRIZE,二奖
7434,Memo Pad,29/06/1986,078/86,2,2ND PRIZE,二奖
7434,Memo Pad,29/09/2007,125/07,1,1ST PRIZE,首奖
7434,Memo Pad,30/12/1990,157/90,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,01/04/1995,039/95,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,03/10/2015,528/15,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,05/09/2007,115/07,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,07/07/2002,081/02,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,07/11/2009,477/09,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,14/01/2009,335/09,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,15/03/1993,032/93,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,18/02/2012,882/12,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,18/10/1990,125/90,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,21/08/2024,083/24,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,22/08/2007,107/07,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,24/04/2021,510/21,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,25/10/1987,129/87,2,2ND PRIZE,二奖
7435,Memorandum Of Understanding,29/05/1986,064/86,C,CONSOLATION PRIZE,安慰奖
7435,Memorandum Of Understanding,29/05/1986,064/86,S,SPECIAL PRIZE,特别奖
7435,Memorandum Of Understanding,30/09/2018,076/18,C,CONSOLATION PRIZE,安慰奖
7436,Ship Sank,03/08/1997,093/97,C,CONSOLATION PRIZE,安慰奖
7436,Ship Sank,06/01/1999,003/99,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,06/06/1992,068/92,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,08/02/1998,017/98,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,08/11/2014,368/14,C,CONSOLATION PRIZE,安慰奖
7436,Ship Sank,10/05/2005,909/05,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,11/12/2011,848/11,C,CONSOLATION PRIZE,安慰奖
7436,Ship Sank,18/02/2018,964/18,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,18/06/1987,073/87,1,1ST PRIZE,首奖
7436,Ship Sank,23/01/1999,010/99,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,27/04/1985,002/85,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,29/11/2016,740/16,S,SPECIAL PRIZE,特别奖
7436,Ship Sank,30/07/2008,260/08,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,01/04/1993,039/93,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,01/10/1988,118/88,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,02/12/1986,902/86,1,1ST PRIZE,首奖
7437,Menara Maybank Building,02/12/2014,380/14,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,04/09/2007,114/07,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,08/01/1995,004/95,C,CONSOLATION PRIZE,安慰奖
7437,Menara Maybank Building,08/10/1995,121/95,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,10/04/2002,043/02,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,11/11/2020,432/20,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,14/06/1986,071/86,C,CONSOLATION PRIZE,安慰奖
7437,Menara Maybank Building,20/04/1996,047/96,C,CONSOLATION PRIZE,安慰奖
7437,Menara Maybank Building,21/05/2022,697/22,C,CONSOLATION PRIZE,安慰奖
7437,Menara Maybank Building,24/01/2021,465/21,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,24/05/2014,287/14,S,SPECIAL PRIZE,特别奖
7437,Menara Maybank Building,24/06/2012,943/12,C,CONSOLATION PRIZE,安慰奖
7437,Menara Maybank Building,26/05/2013,110/13,C,CONSOLATION PRIZE,安慰奖
7437,Menara Maybank Building,26/06/2013,125/13,S,SPECIAL PRIZE,特别奖
7438,Meningitis,02/09/2015,514/15,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,03/06/2006,066/06,S,SPECIAL PRIZE,特别奖
7438,Meningitis,04/01/2020,290/20,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,04/04/1999,041/99,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,05/10/2010,639/10,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,07/01/2007,003/07,2,2ND PRIZE,二奖
7438,Meningitis,07/06/2005,910/05,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,10/08/2003,096/03,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,11/06/2005,070/05,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,12/04/2003,044/03,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,13/03/1989,031/89,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,14/12/2019,281/19,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,16/03/1996,032/96,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,21/03/1991,034/91,S,SPECIAL PRIZE,特别奖
7438,Meningitis,21/07/1988,087/88,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,22/06/2022,713/22,C,CONSOLATION PRIZE,安慰奖
7438,Meningitis,24/11/2019,272/19,3,3RD PRIZE,三奖
7438,Meningitis,28/01/2023,824/23,S,SPECIAL PRIZE,特别奖
7439,Menteri Besar,02/01/2011,682/11,3,3RD PRIZE,三奖
7439,Menteri Besar,04/10/2014,350/14,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,06/04/2021,502/21,1,1ST PRIZE,首奖
7439,Menteri Besar,07/08/2018,048/18,S,SPECIAL PRIZE,特别奖
7439,Menteri Besar,09/01/2013,042/13,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,12/07/2026,393/26,3,3RD PRIZE,三奖
7439,Menteri Besar,18/08/2013,150/13,S,SPECIAL PRIZE,特别奖
7439,Menteri Besar,18/09/2019,241/19,2,2ND PRIZE,二奖
7439,Menteri Besar,24/10/2009,470/09,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,25/10/2009,471/09,S,SPECIAL PRIZE,特别奖
7439,Menteri Besar,26/08/1991,102/91,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,26/11/1995,142/95,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,28/04/2004,051/04,S,SPECIAL PRIZE,特别奖
7439,Menteri Besar,29/01/2019,134/19,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,31/05/2014,290/14,C,CONSOLATION PRIZE,安慰奖
7439,Menteri Besar,31/05/2017,833/17,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,02/01/1986,001/86,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,04/07/1988,080/88,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,05/08/2012,964/12,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,06/01/2016,577/16,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,07/05/2013,101/13,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,08/08/1988,095/88,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,14/04/2009,377/09,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,14/08/2016,687/16,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,19/05/2004,060/04,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,19/09/2001,112/01,2,2ND PRIZE,二奖
7440,Mercedes-Benz Vehicle,19/10/2016,719/16,2,2ND PRIZE,二奖
7440,Mercedes-Benz Vehicle,20/01/2007,008/07,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,24/06/2014,302/14,C,CONSOLATION PRIZE,安慰奖
7440,Mercedes-Benz Vehicle,25/05/1989,062/89,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,26/05/2002,063/02,S,SPECIAL PRIZE,特别奖
7440,Mercedes-Benz Vehicle,27/09/1990,116/90,S,SPECIAL PRIZE,特别奖
7441,Mercury,01/04/2000,040/00,1,1ST PRIZE,首奖
7441,Mercury,01/10/2013,171/13,3,3RD PRIZE,三奖
7441,Mercury,03/08/1992,093/92,S,SPECIAL PRIZE,特别奖
7441,Mercury,05/10/1986,120/86,S,SPECIAL PRIZE,特别奖
7441,Mercury,11/06/2005,070/05,C,CONSOLATION PRIZE,安慰奖
7441,Mercury,12/06/1991,904/91,C,CONSOLATION PRIZE,安慰奖
7441,Mercury,17/05/2008,228/08,1,1ST PRIZE,首奖
7441,Mercury,17/06/2006,072/06,C,CONSOLATION PRIZE,安慰奖
7441,Mercury,21/08/1993,100/93,C,CONSOLATION PRIZE,安慰奖
